time,Population,hotspot
March 2018,28009583.384224214,ArabianPeninsula
April 2018,28151496.96178657,ArabianPeninsula
May 2018,29191115.619000982,ArabianPeninsula
June 2018,28445176.47211225,ArabianPeninsula
July 2018,28734887.642306257,ArabianPeninsula
August 2018,28827359.50821379,ArabianPeninsula
September 2018,28887096.612393744,ArabianPeninsula
October 2018,28762687.17017705,ArabianPeninsula
November 2018,29194766.909253772,ArabianPeninsula
December 2018,28917527.73522596,ArabianPeninsula
January 2019,29216945.767162163,ArabianPeninsula
February 2019,29304196.74538621,ArabianPeninsula
March 2019,29597112.38073714,ArabianPeninsula
April 2019,30355391.72175638,ArabianPeninsula
May 2019,29373952.414451502,ArabianPeninsula
June 2019,30218970.05031933,ArabianPeninsula
July 2019,29746738.156959727,ArabianPeninsula
August 2019,30209706.740523987,ArabianPeninsula
September 2019,30786282.966687202,ArabianPeninsula
October 2019,30658662.769509833,ArabianPeninsula
November 2019,30504289.103879638,ArabianPeninsula
December 2019,30751786.885417763,ArabianPeninsula
December 2000,12445367.539951032,Peru
January 2001,12408698.680001067,Peru
February 2001,12498592.091770172,Peru
March 2001,12594522.62372842,Peru
April 2001,12457899.046362543,Peru
May 2001,12477147.575639222,Peru
June 2001,12658551.175423795,Peru
July 2001,12605493.213116487,Peru
August 2001,12515210.422491271,Peru
September 2001,12625240.908999732,Peru
October 2001,12554885.59460381,Peru
November 2001,12574568.295324648,Peru
December 2001,12656849.451808933,Peru
January 2002,12484722.60593993,Peru
February 2002,12521340.521420565,Peru
March 2002,12642816.37706144,Peru
April 2002,12622526.970170273,Peru
May 2002,12759930.244750941,Peru
June 2002,12670903.083880272,Peru
July 2002,12645187.395676028,Peru
August 2002,12921366.94887679,Peru
September 2002,12790552.29734284,Peru
October 2002,12835877.383572944,Peru
November 2002,12722800.893819068,Peru
December 2002,12820415.466976674,Peru
January 2003,12899799.513661511,Peru
February 2003,12808416.749038704,Peru
March 2003,12963381.313438939,Peru
April 2003,12897435.09542264,Peru
May 2003,12945290.906013357,Peru
June 2003,12938694.116091933,Peru
July 2003,13177608.508073235,Peru
August 2003,13032440.03415353,Peru
September 2003,12960448.015861798,Peru
October 2003,13148260.401492564,Peru
November 2003,12987271.933873963,Peru
December 2003,13134953.980970541,Peru
January 2004,12963723.068459831,Peru
February 2004,13041889.585985301,Peru
March 2004,13198231.518482437,Peru
April 2004,13268392.542421663,Peru
May 2004,13239094.288853781,Peru
June 2004,13235450.005303208,Peru
July 2004,13240144.662448192,Peru
August 2004,13157192.345946003,Peru
September 2004,13246687.999918364,Peru
October 2004,13290988.574436184,Peru
November 2004,13448095.728403546,Peru
December 2004,13405757.132770214,Peru
January 2005,13240178.563788239,Peru
February 2005,13448139.97633861,Peru
March 2005,13404900.987413166,Peru
April 2005,13400968.221896604,Peru
May 2005,13537093.324943922,Peru
June 2005,13596503.80436657,Peru
July 2005,13608971.527325654,Peru
August 2005,13473334.78243819,Peru
September 2005,13542603.693793956,Peru
October 2005,13621000.563225525,Peru
November 2005,13700448.08042218,Peru
December 2005,13592226.031745002,Peru
January 2006,13641043.299531119,Peru
February 2006,13581712.619075052,Peru
March 2006,13594187.389456758,Peru
April 2006,13795778.957071686,Peru
May 2006,13866150.015576113,Peru
June 2006,13761609.733402276,Peru
July 2006,13879350.754892552,Peru
August 2006,13844850.915636783,Peru
September 2006,13777853.11373122,Peru
October 2006,13889445.845420191,Peru
November 2006,14016923.070441427,Peru
December 2006,13898681.679442044,Peru
January 2007,14065033.77724861,Peru
February 2007,13716128.852432767,Peru
March 2007,14044171.498979567,Peru
April 2007,14002516.31652475,Peru
May 2007,13991161.132672211,Peru
June 2007,14049765.178730117,Peru
July 2007,13887590.06001374,Peru
August 2007,14068854.901007168,Peru
September 2007,14144027.411499105,Peru
October 2007,14266886.017200995,Peru
November 2007,14112886.127296643,Peru
December 2007,14110066.608349787,Peru
January 2008,14162785.682241803,Peru
February 2008,14314410.035876716,Peru
March 2008,14285916.543684058,Peru
April 2008,14234847.053999092,Peru
May 2008,14352328.24101151,Peru
June 2008,14340656.29660256,Peru
July 2008,14442865.533467501,Peru
August 2008,14319454.61301148,Peru
September 2008,14378199.659498237,Peru
October 2008,14397038.23034388,Peru
November 2008,14327006.151890013,Peru
December 2008,14508315.537159614,Peru
January 2009,14530802.61581459,Peru
February 2009,14533616.20916099,Peru
March 2009,14535397.98982094,Peru
April 2009,14455835.975803722,Peru
May 2009,14569220.291335417,Peru
June 2009,14601771.900637569,Peru
July 2009,14585622.849124819,Peru
August 2009,14668326.248405,Peru
September 2009,14744291.061992593,Peru
October 2009,14901088.925875254,Peru
November 2009,14774246.404809706,Peru
December 2009,14806420.945185672,Peru
January 2010,14803273.876646494,Peru
February 2010,14665423.748340819,Peru
March 2010,14857833.684792502,Peru
April 2010,14891983.799798297,Peru
May 2010,15131591.379746651,Peru
June 2010,14921480.784648424,Peru
July 2010,14991044.612940619,Peru
August 2010,14987517.856546877,Peru
September 2010,14912939.367898915,Peru
October 2010,15144396.063648572,Peru
November 2010,15136003.356518203,Peru
December 2010,15165057.33735201,Peru
January 2011,15041723.911655344,Peru
February 2011,15275792.650024971,Peru
March 2011,15051384.313273774,Peru
April 2011,15256641.275168141,Peru
May 2011,15426689.355830302,Peru
June 2011,15171481.415072585,Peru
July 2011,15236483.971420381,Peru
August 2011,15323922.856830316,Peru
September 2011,15298325.20296578,Peru
October 2011,15232267.89369866,Peru
November 2011,15404615.136491667,Peru
December 2011,15331104.551198035,Peru
January 2012,15496825.520430373,Peru
February 2012,15401668.387736952,Peru
March 2012,15648667.081722375,Peru
April 2012,15469768.967164537,Peru
May 2012,15538833.213738937,Peru
June 2012,15668897.933333335,Peru
July 2012,15514790.903770208,Peru
August 2012,15673602.548754597,Peru
September 2012,15798688.622389678,Peru
October 2012,15567068.967347635,Peru
November 2012,15755611.52231248,Peru
December 2012,15790299.861436903,Peru
January 2013,15867101.278525904,Peru
February 2013,15717601.470424144,Peru
March 2013,15737542.404688908,Peru
April 2013,15931956.951817395,Peru
May 2013,15941254.482807256,Peru
June 2013,15967425.701965034,Peru
July 2013,16005306.86945008,Peru
August 2013,15944191.225502355,Peru
September 2013,16055760.057054143,Peru
October 2013,16090511.611033518,Peru
November 2013,16031092.664002798,Peru
December 2013,16290238.766764963,Peru
January 2014,16197731.364814172,Peru
February 2014,16080890.514653845,Peru
March 2014,16273906.05255196,Peru
April 2014,16160084.774989918,Peru
May 2014,16347462.707803937,Peru
June 2014,16412025.928328969,Peru
July 2014,16266189.263712486,Peru
August 2014,16456568.009472836,Peru
September 2014,16438999.28376133,Peru
October 2014,16505911.270644724,Peru
November 2014,16633110.422223374,Peru
December 2014,16472763.978477158,Peru
January 2015,16459902.956302468,Peru
February 2015,16480226.7041012,Peru
March 2015,16516071.860142637,Peru
April 2015,16614286.102487009,Peru
May 2015,16682911.719244009,Peru
June 2015,16709587.676285164,Peru
July 2015,16789991.79256918,Peru
August 2015,16749890.214494396,Peru
September 2015,16910615.846940774,Peru
October 2015,16788948.461816963,Peru
November 2015,17087224.258913305,Peru
December 2015,16932038.881988704,Peru
January 2016,16833684.35709176,Peru
February 2016,16848367.604967073,Peru
March 2016,17018270.816135883,Peru
April 2016,16989113.814171445,Peru
May 2016,17105246.462400313,Peru
June 2016,17117522.33423478,Peru
July 2016,17101517.06374588,Peru
August 2016,17066300.668640703,Peru
September 2016,17040517.78706137,Peru
October 2016,17168306.929276533,Peru
November 2016,17318077.991912313,Peru
December 2016,17293500.762396578,Peru
January 2017,17199118.968845997,Peru
February 2017,17361147.476972315,Peru
March 2017,17412238.31204179,Peru
April 2017,17334838.389900982,Peru
May 2017,17461751.366174173,Peru
June 2017,17488889.13534093,Peru
July 2017,17416395.743426837,Peru
August 2017,17585713.553555414,Peru
September 2017,17639439.908423956,Peru
October 2017,17720453.73263525,Peru
November 2017,17753493.91731661,Peru
December 2017,17571418.449048635,Peru
January 2018,17647290.03447891,Peru
February 2018,17813390.89713809,Peru
March 2018,17846423.198438145,Peru
April 2018,17883230.256598387,Peru
May 2018,18216028.544701185,Peru
June 2018,17960409.825586647,Peru
July 2018,18046216.384389184,Peru
August 2018,18066739.175393075,Peru
September 2018,18076480.34926783,Peru
October 2018,18025890.92860815,Peru
November 2018,18158267.964742087,Peru
December 2018,18057342.095384575,Peru
January 2019,18142811.161678713,Peru
February 2019,18158400.264905516,Peru
March 2019,18243000.082937066,Peru
April 2019,18479601.055767715,Peru
May 2019,18143627.325613976,Peru
June 2019,18408796.67762741,Peru
July 2019,18240536.99476579,Peru
August 2019,18379873.550415356,Peru
September 2019,18556628.252426855,Peru
October 2019,18501870.888518382,Peru
November 2019,18437877.7903936,Peru
December 2019,18506670.38412415,Peru
December 2000,28975022.005161032,Spain
January 2001,28934621.827622015,Spain
February 2001,29048444.973125737,Spain
March 2001,29169210.21734271,Spain
April 2001,29007009.534295257,Spain
May 2001,29034609.715902243,Spain
June 2001,29259943.227775935,Spain
July 2001,29199433.838827834,Spain
August 2001,29093702.03885656,Spain
September 2001,29232063.354705043,Spain
October 2001,29150476.158897817,Spain
November 2001,29178743.561572485,Spain
December 2001,29283152.58278096,Spain
January 2002,29078481.365452524,Spain
February 2002,29128177.506783396,Spain
March 2002,29280786.730721965,Spain
April 2002,29261138.06461193,Spain
May 2002,29433483.18170582,Spain
June 2002,29330073.654691335,Spain
July 2002,29303649.042463265,Spain
August 2002,29645264.65822302,Spain
September 2002,29490934.698253497,Spain
October 2002,29551077.308278784,Spain
November 2002,29418362.306837063,Spain
December 2002,29542222.629294522,Spain
January 2003,29643274.777927432,Spain
February 2003,29536237.85904001,Spain
March 2003,29728971.277307387,Spain
April 2003,29652930.236505143,Spain
May 2003,29715424.14114266,Spain
June 2003,29711703.752436437,Spain
July 2003,30007013.400009494,Spain
August 2003,29834435.536673877,Spain
September 2003,29751027.344537623,Spain
October 2003,29984066.29226876,Spain
November 2003,29792210.867258407,Spain
December 2003,29976348.71611144,Spain
January 2004,29771353.412672743,Spain
February 2004,29870263.055756126,Spain
March 2004,30064197.80245775,Spain
April 2004,30153352.29650107,Spain
May 2004,30121191.96486624,Spain
June 2004,30120410.495966885,Spain
July 2004,30129672.45850255,Spain
August 2004,30032249.642860226,Spain
September 2004,30144964.482755512,Spain
October 2004,30202488.507171296,Spain
November 2004,30397591.80346438,Spain
December 2004,30349541.073690902,Spain
January 2005,30151786.69389465,Spain
February 2005,30409212.017012633,Spain
March 2005,30360147.062072996,Spain
April 2005,30359367.28322009,Spain
May 2005,30529126.543265034,Spain
June 2005,30605534.109377924,Spain
July 2005,30624609.82197283,Spain
August 2005,30463341.257001918,Spain
September 2005,30551761.88286843,Spain
October 2005,30651176.008453634,Spain
November 2005,30751999.844182,Spain
December 2005,30624008.208931506,Spain
January 2006,30687424.00173565,Spain
February 2006,30619055.371491622,Spain
March 2006,30637805.522254705,Spain
April 2006,30887385.48448387,Spain
May 2006,30976939.048953846,Spain
June 2006,30853479.94889091,Spain
July 2006,31000756.50619958,Spain
August 2006,30962645.667569447,Spain
September 2006,30884934.21397015,Spain
October 2006,31024718.7306311,Spain
November 2006,31183986.153075125,Spain
December 2006,31043704.725374024,Spain
January 2007,31248612.92372526,Spain
February 2007,30825651.148105748,Spain
March 2007,31227375.69365454,Spain
April 2007,31178815.19597764,Spain
May 2007,31167106.04299007,Spain
June 2007,31240717.11490426,Spain
July 2007,31045225.297305398,Spain
August 2007,31268305.521006063,Spain
September 2007,31362106.20873564,Spain
October 2007,31513944.188255195,Spain
November 2007,31328485.277853936,Spain
December 2007,31327177.317798927,Spain
January 2008,31393414.13115677,Spain
February 2008,31580172.650558874,Spain
March 2008,31547318.585293785,Spain
April 2008,31487083.133645166,Spain
May 2008,31632171.88851583,Spain
June 2008,31619944.585501593,Spain
July 2008,31746423.600920714,Spain
August 2008,31598036.003331304,Spain
September 2008,31671615.80686704,Spain
October 2008,31696502.926193133,Spain
November 2008,31613160.482123237,Spain
December 2008,31836027.52514681,Spain
January 2009,31864438.133947425,Spain
February 2009,31868875.482479323,Spain
March 2009,31871957.880360726,Spain
April 2009,31776015.868339743,Spain
May 2009,31915157.384957235,Spain
June 2009,31955832.196511086,Spain
July 2009,31937129.94152774,Spain
August 2009,32038917.560254652,Spain
September 2009,32132493.829232525,Spain
October 2009,32324537.222537436,Spain
November 2009,32170981.224823117,Spain
December 2009,32211164.013709567,Spain
January 2010,32208141.520585965,Spain
February 2010,32040975.691387255,Spain
March 2010,32276171.90781661,Spain
April 2010,32318598.153154407,Spain
May 2010,32611359.793509293,Spain
June 2010,32356140.477580328,Spain
July 2010,32441694.139705524,Spain
August 2010,32438208.975346215,Spain
September 2010,32348143.236007098,Spain
October 2010,32630972.560595326,Spain
November 2010,32621557.95863845,Spain
December 2010,32657748.068686653,Spain
January 2011,32506923.093686067,Spain
February 2011,32791612.9735967,Spain
March 2011,32517674.362269245,Spain
April 2011,32767255.454620805,Spain
May 2011,32973949.819867957,Spain
June 2011,32662428.251316108,Spain
July 2011,32741118.673441198,Spain
August 2011,32847131.741743185,Spain
September 2011,32815403.360912103,Spain
October 2011,32734389.88614815,Spain
November 2011,32943868.61488632,Spain
December 2011,32853772.89957192,Spain
January 2012,33054034.393799953,Spain
February 2012,32936401.090142436,Spain
March 2012,33235812.43047598,Spain
April 2012,33016135.979816023,Spain
May 2012,33098669.921599902,Spain
June 2012,33255482.248617902,Spain
July 2012,33066069.303338833,Spain
August 2012,33257911.393181775,Spain
September 2012,33408656.95706673,Spain
October 2012,33124790.471117508,Spain
November 2012,33352861.36494753,Spain
December 2012,33393506.309263725,Spain
January 2013,33485280.300021224,Spain
February 2013,33301293.38285958,Spain
March 2013,33323955.084962305,Spain
April 2013,33559047.36087518,Spain
May 2013,33568622.5095963,Spain
June 2013,33598700.7258927,Spain
July 2013,33643106.66063761,Spain
August 2013,33566820.8720591,Spain
September 2013,33700960.93383622,Spain
October 2013,33741553.25660872,Spain
November 2013,33667334.9896793,Spain
December 2013,33981364.826774955,Spain
January 2014,33866321.0698372,Spain
February 2014,33721625.62292114,Spain
March 2014,33954732.144628085,Spain
April 2014,33813716.21858306,Spain
May 2014,34039803.43486045,Spain
June 2014,34116159.16073524,Spain
July 2014,33936205.44708885,Spain
August 2014,34165874.542964034,Spain
September 2014,34142147.82322121,Spain
October 2014,34221440.43599981,Spain
November 2014,34374121.60466062,Spain
December 2014,34176486.90027657,Spain
January 2015,34157441.83617027,Spain
February 2015,34178834.30080136,Spain
March 2015,34219466.9202818,Spain
April 2015,34335773.38052238,Spain
May 2015,34416133.23057335,Spain
June 2015,34445266.223283805,Spain
July 2015,34539978.844605714,Spain
August 2015,34487739.61453368,Spain
September 2015,34680219.75733071,Spain
